Company name,Country,City,Province,Site address,Company website,BAP Cert,ASC Cert,FOS Cert,FIP Cert,MarinTrust Cert
Nam Hoa Y Factory - Van Don Company Limited,Vietnam,Thành phố Nam Định,Nam Định,"Số 248 Đ. Giải Phóng, Mỹ Xá, Nam Định, Vietnam",https://www.akingump.com/a/web/oZJHjVN4KkqRS1PCCxBMGP/8nrKXN/145973245_attachment-2-frozen-warmwater-shrimp-foreign-producers.pdf,,,,,
Mien Thang Sa Dec Company Ltd.,Vietnam,Sa Đéc,Dong Thap,"8QG2+9W9, Tân Khánh Đông, Sa Đéc Province, Dong Thap, Vietnam",,,,,,
Minh Thang Sa Dec Company Limited,Vietnam,Sa Đéc,Dong Thap,"8QG2+9W9, Tân Khánh Đông, Sa Đéc Province, Dong Thap, Vietnam",,,,,,
Berg LipidTech AS,Norway,,Møre og Romsdal,"Sjukenesstranda 62, 6037 Veibust, Norway",,,,,,
Seafrost S.A.C.,Peru,Paita,Piura,"WW99+5J, Paita 20701, Peru",,,,,,
Hordafor AS,Norway,,Vestland,"Thormøhlens Gate 53C, 5006 Bergen, Norway",https://www.annualreports.com/HostedData/AnnualReportArchive/l/leroy-seafood-group-asa_2021.pdf,,,,,
Karmsund Protein AS,Norway,,Rogaland,"Husøyvegen 141, 4262 Avaldsnes, Norway",https://www.1881.no/fiskeforedling/fiskeforedling-rogaland/fiskeforedling-avaldsnes/karmsund-protein-as_105379811S0/,,,,,
MBP Bio Production AS,Norway,,Østfold,"Greåkerveien 127, 1718 Greåker, Norway",https://www.1881.no/kjemikalier-og-kjemiske-varer-produksjon/kjemikalier-og-kjemiske-varer-produksjon-oestfold/kjemikalier-og-kjemiske-varer-produksjon-greaaker/mbp-bio-production-as_101115145S1/,,,,,
Compania Pesquera del Pacifico Centro S.A.,Peru,Chimbote,Áncash,"B1, Chimbote 02804, Peru",https://repositorio.uns.edu.pe/bitstream/handle/20.500.14278/3985/52471.pdf?sequence=1&isAllowed=y,,,,,
Alimentos Pesqueros SpA,Chile,,Región Metropolitana,"galpón 5 - Av. Fermín Vivaceta 2598, 8390050 Independencia, Región Metropolitana, Chile",,,,,,
Industria Procesadora de Aceites y Grasas S.A.,Chile,Concepción,Bío Bío,"Rengo 175, 4070274 Concepción, Bío Bío, Chile",,,,,,
Touba Protein Marine,Senegal,Touba,Diourbel Region,"V3RW+4Q3, R30, Touba, Senegal",,,,,,
Foodcorp Chile S.A.,Chile,Coronel,Bío Bío,"Pedro Aguirre Cerda 995, 4200570 Coronel, Bío Bío, Chile",https://www.waze.com/es/live-map/directions/cl/bio-bio/coronel/foodcorp-chile-s.a.?to=place.ChIJ2a-ufRXPYpYRdk0EW8vCsso,,,,,
Trihung Producing Trading Im-Export Company Limited,Vietnam,,Hồ Chí Minh,"Số 94 Đường Đ. Gò Công, Phường 13, Quận 5, Hồ Chí Minh, Vietnam",https://www.scribd.com/document/715507907/dat-ngay-16-4-Hang-Xu%E1%BA%A5t,,,,,
Edayre,Mauritania,Jreida,Nouakchott-Ouest,"Jreida, Mauritania",,,,,,
Hong Dong Farine et Huile,Mauritania,,,,https://www.cffacape.org/publications-blog/transparency-mauritania-improves-its-score-but-is-still-far-from-the-goal,,,,,
Sao Mai An Giang; Travel Investment and Seafood Development Corp. (Trisedco),Vietnam,,,,https://saomaigroup.com/en,,,,,
Epesca Pisco S.A.C.,Peru,Pisco,Ica,"6Q55+33Q, Pisco 11550, Peru",,,,,,
Sao Mai An Giang; Travel Investment and Seafood Development Corp. (Trisedco),Vietnam,,,,https://saomaigroup.com/en,,,,,
Sao Mai An Giang; Travel Investment and Seafood Development Corp. (Trisedco),Vietnam,Thành phố Long Xuyên,An Giang,"326 Đ. Hùng Vương, Mỹ Long, Thành phố Long Xuyên, An Giang 90106, Vietnam",,,,,,
Moumina Fishing,Mauritania,,,,https://beta.mr/files/appls/507.docx,,,,,
Sahara Peche,Mauritania,Nouakchott,Nouakchott Sud,"32FR+CP6 Port de pêche à Nouakchott 471, Nouakchott, Mauritania",,,,,,
"ThienPhat Manufacturing and Trading Co., Ltd",Vietnam,,Hà Nội,"56 P. Nhân Hòa, Nhân Chính, Thanh Xuân, Hà Nội, Vietnam",https://vsa.com.vn/gioi-thieu/danh-sach-hoi-vien/,,,,,
"RONG CHANG SARLU, Republic of Congo(Brazzaville)",Republic of Congo,Brazzaville,Brazzaville,"Q78W+QPP, Brazzaville, Republic of the Congo",,,,,,
Winterisation Mauritania SARL,Mauritania,Nouadhibou,,"20.906096, -17.043138, Nouadhibou, Mauritania",,,,,,
Comapeche,Mauritania,Nouadhibou,,"Tiarka rue n:2, Nouadhibou, Mauritania",,,,,,
"Suchato Fishmeal
Factory Part., Ltd.",Thailand,ตำบลบางพลีใหญ่,Chang Wat Samut Prakan,"225 หมู่12 ถนนเทพารักษ์ กม.13 ตำบลบางพลีใหญ่ Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
Pattani Fishmeal (1988) Company Limited,Thailand,Tambon Bana,Chang Wat Pattani,"Unnamed Road V7W8+R6X, Tambon Bana, Amphoe Mueang Pattani, Chang Wat Pattani 94000, Thailand",,,,,,
Mauritania Sea Food Solube,Mauritania,Nouadhibou,Dakhlet Nouadhibou,"WX92+5MH, Nouadhibou, Mauritania",,,,,,
"Phatanakarn Pramong Pattany Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"22, 38 Soi Liap Khlong Song 23, Khwaeng Sam Wa Tawan Tok, Khet Khlong Sam Wa, Krung Thep Maha Nakhon 10510, Thailand",,,,,,
"Kasemkit Pattani Fishmeal Co., Ltd.",Thailand,Tambon Na Di,Chang Wat Samut Sakhon,"1 หมู่ที่ 4 Soi Ban Plai Khlong Kharu, Tambon Na Di, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",,,,,,
Thien Quynh Khanh Hoa Sole Member Limited Liability Company,Vietnam,,Phú Yên,"ĐT 645 Tx, Phước Bình Bắc, Đông Hòa, Phú Yên, Vietnam",https://vnsw.gov.vn/HuongDan/TempCertificate/Korea.xlsx,,,,,
Ocean Proteine,Mauritania,Nouadhibou,Dakhlet Nouadhibou,"WX92+5MH, Nouadhibou, Mauritania",,,,,,
"Southern Fishmeal Factory (1969) Co., Ltd.",Thailand,ตำบลบางพลีใหญ่,Chang Wat Samut Prakan,"225 หมู่12 ถนนเทพารักษ์ กม.13 ตำบลบางพลีใหญ่ Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
"Yangon Fishery Development Co.,Ltd",Myanmar,ရန်ကုန်,ရန်ကုန်တိုင်းဒေသကြီး,"Yangon Fishery Development Co,Ltd ( Fish Meal Factory, No.99/B, Zone (3, ရန်ကုန်, Myanmar (Burma)",https://www.researchgate.net/profile/Maung-Myoe/publication/272092747_Building_the_Tatmadaw/links/54dac5d50cf2ba88a68de69a/Building-the-Tatmadaw.pdf,,,,,
Jana Fish Industries Limited,Thailand,,Krung Thep Maha Nakhon,"289 Thanon Ratchadaphisek, Khwaeng Bukkhalo, Khet Thon Buri, Krung Thep Maha Nakhon 10600, Thailand",,,,,,
"Vantage Co.,Ltd",Myanmar,Myeik,Tanintharyi Region,"CJ85+XHG, Myeik, Myanmar (Burma)",,,,,,
"Samila Fish Meal Co., Ltd.",Thailand,,Chang Wat Songkhla,"103 Thanon Samchai, Tambon Hat Yai, Amphoe Hat Yai, Chang Wat Songkhla 90110, Thailand",https://wanderlog.com/list/geoCategory/198227/where-to-eat-best-restaurants-in-hat-yai,,,,,
"Srinakorn Fishmeal Factory Part., Ltd.",Thailand,,Chang Wat Songkhla,"87 Nasan, Tambon Bo Yang, Amphoe Mueang Songkhla, Chang Wat Songkhla 90000, Thailand",,,,,,
Aquarius AS,Norway,,Møre og Romsdal,"Kjøpmannsgata 37, 6005 Ålesund, Norway",https://www.1881.no/tlf/aquarius-invest-as_101148334S0/,,,,,
"Songkhla Marine Products Co., Ltd.",Thailand,,Chang Wat Songkhla,"353/4 Nakhonnok St, Tambon Bo Yang, Amphoe Mueang Songkhla, Chang Wat Songkhla 90000, Thailand",,,,,,
BASF AS,United Kingdom,,England,"21st Floor, 110 Bishopsgate, City of London, London EC2N 4AY, UK",https://assets.publishing.service.gov.uk/media/5a7cb05a40f0b65b3de0a8e1/RFI_6297_document.pdf,,,,,
Nordlaks Produkter AS avd Stokmarknes.,Norway,,Nordland,"Industriveien 14, 8450 Stokmarknes, Norway",https://www.nordlaks.com/app/uploads/2024/08/Nordlaks_Sustainability_Report-2023_web.pdf,,,,,
"Patthana Charoen Powder Fish Factory Part., Ltd.",Thailand,,Krung Thep Maha Nakhon,"11/12-14 Ratchadaphisek Rd, Khwaeng Chong Nonsi, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand",,,,,,
"Saengcharoen Wattana Fishery Co., Ltd.",Thailand,Tambon Khao Rup Chang,Chang Wat Songkhla,"หมู่ที่ 7 68, Tambon Khao Rup Chang, Amphoe Mueang Songkhla, Chang Wat Songkhla 90000, Thailand",,,,,,
BVP Marine Product Co. Ltd.,Thailand,ตำบล เขารูปช้าง,สงขลา,"99, ตำบล เขารูปช้าง อำเภอเมืองสงขลา สงขลา 90000, Thailand",,,,,,
"Kanthaksin Fish Powder Industrial Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"627, 629 Soi Wanit 1, Thailand, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",,,,,,
"Paechae Songkhla Co., Ltd.",Thailand,Tambon Nam Noi,Chang Wat Songkhla,"111 ม.9 Soi Thawi Thai, Tambon Nam Noi, Amphoe Hat Yai, Chang Wat Songkhla 90110, Thailand",https://www.hotfrog.co.th/,,,,,
J D P COMPANY LIMITED,Thailand,Tambon Kantang,Chang Wat Trang,"3 ถนนค่ายพิทักษ์ Tambon Kantang, Amphoe Kantang, Chang Wat Trang 92110, Thailand",https://vernacbef2016.files.wordpress.com/2016/06/vernac-bef-2016.pdf,,,,,
PACIFIC FISHMEAL INDUSTRIAL COMPANY LIMITED,Thailand,,Krung Thep Maha Nakhon,"18/32 Soi Ari 2, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",,,,,,
"J. D. P. Co., Ltd.",Thailand,Tambon Kantang,Chang Wat Trang,"3 ถนนค่ายพิทักษ์ Tambon Kantang, Amphoe Kantang, Chang Wat Trang 92110, Thailand",https://vernacbef2016.files.wordpress.com/2016/06/vernac-bef-2016.pdf,,,,,
"Phuket Fishmeal Industrial Co.,ltd",Thailand,Tambon Khao Rup Chang,Chang Wat Songkhla,"27/4 หมู่7ถ.เก้าเส้ง-จะนะ, ต.เขารูปช้าง อ.เมือง สงขลา, 90000 Tambon Khao Rup Chang, Amphoe Mueang Songkhla, Chang Wat Songkhla 90000, Thailand",,,,,,
"Sinphiboonchai Fishmill Part., Ltd.",Thailand,ตำบล รัษฎา,ภูเก็ต,"62/1, Moo 7, Tha Ruea Mai Road, Tambon Rachada, Amphoe Muang Phuket, Phuket, 83000, ตำบล รัษฎา อำเภอเมืองภูเก็ต ภูเก็ต 83000, Thailand",,,,,,
Choke Udom Pattana Fishmeal Limited Partnership,Thailand,,Krung Thep Maha Nakhon,"254 Phaya Thai Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",,,,,,
"Mit Khanom Fish Meal (1997) Co., Ltd.",Thailand,ตำบล ท้องเนียน,นครศรีธรรมราช,"102, ตำบล ท้องเนียน อำเภอ ขนอม นครศรีธรรมราช 80210, Thailand",,,,,,
"Witchu Industry Co., Ltd.",Thailand,Tambon Bang Phli Yai,Chang Wat Samut Prakan,"90/9 หมู่ 7 ถนน บางพลี-กิ่งแก้ว Tambon Bang Phli Yai, Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
"Sichon Fishmeal Factory Part., Ltd.",Thailand,Tambon Pho Thong,Chang Wat Nakhon Si Thammarat,"323, T, 6, Tambon Pho Thong, Amphoe Tha Sala, Chang Wat Nakhon Si Thammarat 80160, Thailand",,,,,,
"Chaweng Watana Fishmeal Factory Part., Ltd.",Thailand,,,,https://www.dataforthai.com/company/0803517000186/,,,,,
"Chok Anavin Fishery Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"627, 629 Soi Wanit 1, Thailand, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",,,,,,
"Panichprapon Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"2521/58 บิสทาวน์ลาดพร้าว คลองเจ้าคุณสิงห์ วังทองหลาง Krung Thep Maha Nakhon 10310, Thailand",,,,,,
Kantang KSC Part. Ltd.,Thailand,ตำบล ปากแรต,ราชบุรี,"63-64 Moo 15, Songpol Rd.,, Pakrat, Ban Pong,Ratchaburi, 70110, ตำบล ปากแรต อำเภอบ้านโป่ง ราชบุรี 70110, Thailand",,,,,,
Charoen Kijjakarn Ranong Fish Meal Factory Part. Ltd.,Thailand,Tambon Bang Rin,Chang Wat Ranong,"27/13 27/13 ระนอง Tambon Bang Rin, Amphoe Mueang Ranong, Chang Wat Ranong 85000, Thailand",,,,,,
"Siamchai Pokpan Co., Ltd",Thailand,,Krung Thep Maha Nakhon,"619,621 623 Thanon Rama III, Khwaeng Bang Phong Phang, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand",,,,,,
"Mahatasinwaree Co., Ltd.",Thailand,ตำบลสวนหลวง,Chang Wat Samut Sakhon,"76/3 หมู่9 ซอยสวนหลวง ถนนเศรษฐกิจ1 ตำบลสวนหลวง Amphoe Krathum Baen, Chang Wat Samut Sakhon 74110, Thailand",,,,,,
"Saha Pramong Fish Meal Ranong Co., Ltd.",Thailand,Tambon Pak Nam,Chang Wat Ranong,"หมู่ ที่ 5 155/2 Tambon Pak Nam, Amphoe Mueang Ranong, Chang Wat Ranong 85000, Thailand",,,,,,
"Teppama Fishmeal Co., Ltd",Thailand,,Krung Thep Maha Nakhon,"99/1 Industrial Ring Rd, Khwaeng Chong Nonsi, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand",,,,,,
"Suk Ruang Kaew Fish Meal (2004) Co., Ltd.",Thailand,,,,http://suk-ruang-kaeo.com/,,,,,
Ranong Food Products Part. Ltd.,Thailand,เมือง,Chang Wat Ranong,"260 / 44 หมู่ 6 ตำบล บางริ้น เมือง Amphoe Mueang Ranong, Chang Wat Ranong 85000, Thailand",https://spd.moph.go.th/wp-content/uploads/2023/07/Report-Health-Resource-65.pdf,,,,,
"Krungdhep Mahakij Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"445 ซอย สุขสวัสดิ 30 แยก 10 Khwaeng Bang Pakok, Khet Rat Burana, Krung Thep Maha Nakhon 10140, Thailand",,,,,,
Teppama Fishmeal Company Limited,Thailand,ตำบลบางพลีใหญ่,Chang Wat Samut Prakan,"225 หมู่12 ถนนเทพารักษ์ กม.13 ตำบลบางพลีใหญ่ Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
"Tungka Fishmeal
Part.,Ltd.",Thailand,Tambon Mapyangphon,Chang Wat Rayong,"หมู่ที่ 4 นิคมอุตสาหกรรมอมตะ ซิตี้ 7/120 ถนนสามสามหนึ่ง Tambon Mapyangphon, Amphoe Pluak Daeng, Chang Wat Rayong 21140, Thailand",,,,,,
"Siam Fishmeal Factory Co., Ltd. (Part. Ltd.)",Thailand,,Krung Thep Maha Nakhon,"ชั้น 6 อาคาร ทีซีซี เลขที่ 290-290/1 Surawong Rd, Khwaeng Si Phraya, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",,,,,,
"Klong Yai Fishmeal Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"หมู่บ้าน DISTRICT เอกมัย-รามอินทรา เลขที่ 77/8 Soi 2, Khwaeng Nuanchan, Khet Bueng Kum, Krung Thep Maha Nakhon 10230, Thailand",,,,,,
"Wasan Samut Fish Meal Part., Ltd.",Thailand,,Krung Thep Maha Nakhon,"216 Rama II Frontage Road, Khwaeng Samae Dam, Khet Bang Khun Thian, Krung Thep Maha Nakhon 10150, Thailand",,,,,,
"Saengcharoen Products part., Ltd.",Thailand,,Krung Thep Maha Nakhon,"69/2 Soi Bang Na-Trat 32, Khwaeng Bang Na, Khet Bang Na, Krung Thep Maha Nakhon 10260, Thailand",,,,,,
"San-nguansin Fish Meal Part., Ltd.",Thailand,,Bangkok,"P9W2+MJW, Thawi Watthana, Bangkok 10170, Thailand",,,,,,
"Ban Klaeng Industry Part., Ltd.",Thailand,Tambon Ban Chang,Chang Wat Rayong,"38/66 Tambon Ban Chang, Amphoe Ban Chang, Chang Wat Rayong 21130, Thailand",,,,,,
"Eastern Fishmeal Co.,Ltd.",Thailand,,Krung Thep Maha Nakhon,"9, 337 หมู่ 8 Phahon Yothin Rd, อนุสาวรีย์ Khet Bang Khen, Krung Thep Maha Nakhon 10220, Thailand",,,,,,
"ThuyHai Seafood Processing Co., Lt",Vietnam,,Hà Nội,"150, 218 QL21B, Phú Lương, Hà Đông, Hà Nội, Vietnam",,,,,,
Tak Chua Brothers Sdn Bhd,Malaysia,Hutan Melintang,Perak,"Lot 120, Jalan Tepi Sungai, 36400, Hutan Melintang, Perak, 36400 Hutan Melintang, Perak, Malaysia",https://hpmember.gbs2u.com/,,,,,
Mar Fusion S.A.,Chile,Coronel,Bío Bío,"Calle D, Manzana D, Sitio 26 Parque Industrial - Escuadrón 2, Coronel, Bío Bío, Chile",https://www.sernapesca.cl/app/uploads/2023/11/subproductos_no_consumo_humano_20220203.pdf,,,,,
Trio SpA,Chile,Curico,Maule,"Curico, Romeral, Maule, Chile","https://cl.indeed.com/q-electricos-l-curic%C3%B3,-maule-empleos.html",,,,,
Química Industrial SPES S.A.,Chile,Conchalí,Región Metropolitana,"Av. Pdte. Eduardo Frei Montalva 5299, 8550633 Conchalí, Región Metropolitana, Chile",,,,,,
"Panus Feed Mill Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"Soi Phayathai, Khwaeng Thanon Phetchaburi, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",https://issuu.com/access-europe/docs/thailand_green_handbook,,,,,
"Fishmeal Marketing Development Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"14 Soi Nawamin 54, Khwaeng Khlong Kum, Khet Bueng Kum, Krung Thep Maha Nakhon 10240, Thailand",https://issuu.com/access-europe/docs/thailand_green_handbook,,,,,
"Taweelarp Fish Meal Part., Ltd.",Thailand,,Krung Thep Maha Nakhon,"72 Soi Wora Phong, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",,,,,,
SIAM PROTEINS COMPANY LIMITED,Thailand,Tambon Sam Rong Nua,Chang Wat Samut Prakan,"3056 soi santikam 8 Tambon Sam Rong Nua, Amphoe Mueang Samut Prakan, Chang Wat Samut Prakan 10270, Thailand",,,,,,
"Klongdan Fish Meal (2530) Co., Ltd.",Thailand,,,,https://www.matchlink.asia/th/business/page/Thailand/SAMUTPRAKAN/68315-klongdan-fish-meal-2530-co-ltd.html,,,,,
"SIAM PRECIOUS FEEDS CO., LTD.",Thailand,Tambon Bang Tho Rat,Chang Wat Samut Sakhon,"5 7, Tambon Bang Tho Rat, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",https://unesdoc.unesco.org/ark:/48223/pf0000058620,,,,,
"Aquabest Group Co., Ltd.",Thailand,ตำบล บางเมืองใหม่,Samut Prakan,"80/1393 Moo 5, Mooban Thippawan 1, Theparak Rd., Muang, Samutprakarn, ตำบล บางเมืองใหม่ Theparak, Samut Prakan 10270, Thailand",,,,,,
"Rungsin Pokphand Co., Ltd.",Thailand,Pak Chan,Phra Nakhon Si Ayutthaya,"CJQ4+C7J, Pak Chan, Nakhon Luang District, Phra Nakhon Si Ayutthaya 13260, Thailand",,,,,,
"T.C. Union Agrotech Co., Ltd",Thailand,Tambon Bang Kachao,Chang Wat Samut Sakhon,"68 Rama II Rd, Tambon Bang Kachao, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 10150, Thailand",,,,,,
Sanki Shiryo Kogyo Ltd.,Japan,Minoh,Osaka,"3-chōme-2-45 Shinmachinishi, Minoh, Osaka 563-0255, Japan",,,,,,
"Starfish Co.,Ltd.",Thailand,Tambon Bang Tho Rat,Chang Wat Samut Sakhon,"79/8 ถนนหมู่ที่ 3 ซอย 2 Tambon Bang Tho Rat, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",,,,,,
Siirisaengarumpee Company Limited,Thailand,,Krung Thep Maha Nakhon,"39 Soi Ram Intra16, Khwaeng Tha Raeng, Khet Bang Khen, Krung Thep Maha Nakhon 10220, Thailand",,,,,,
"Piyo Bhokabhan Co.,Ltd",Thailand,Tambon Bang Kachao,Chang Wat Samut Sakhon,"Wat Pak Bo Road, Tambon Bang Kachao, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",,,,,,
"Thachin Fishmill Industrial Co., Ltd.",Thailand,ตำบล บางกุ้ง,ตรัง,"Ban109, หมู่ที่ 5, ตำบล บางกุ้ง อำเภอ ห้วยยอด ตรัง 92210, Thailand",,,,,,
Anusorn Mahachai Surimi,Thailand,ตำบล ท่าทราย,สมุทรสาคร,"59/7, ตำบล ท่าทราย อำเภอเมืองสมุทรสาคร สมุทรสาคร 74000, Thailand",https://www.dataforthai.com/company/0745546001937/,,,,,
"Patthriya Thanit Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"เลขที่ 26 Soi Bang Na-Trat 25, Bang Na Nuea, Khet Bang Na, Krung Thep Maha Nakhon 10260, Thailand",,,,,,
Apitoon Fish Meal Company Limited,Thailand,Tambon Mapyangphon,Chang Wat Rayong,"หมู่ที่ 4 นิคมอุตสาหกรรมอมตะ ซิตี้ 7/120 ถนนสามสามหนึ่ง Tambon Mapyangphon, Amphoe Pluak Daeng, Chang Wat Rayong 21140, Thailand",,,,,,
"SR Biomarine Co., Ltd.",Thailand,Na Di,Samut Sakhon,"H7CX+83G, Na Di, Mueang Samut Sakhon District, Samut Sakhon 74000, Thailand",,,,,,
"Sucobma Co., Ltd.",Thailand,Tambon Nai Khlong Bang Pla Kot,Chang Wat Samut Prakan,"229/9 ซ.สุขสวัสดิ์78, ถ.สุขสวัสดิ์, ต.สำโรงใต้ อ.พระประแดง สมุทรปราการ, 10130 Tambon Nai Khlong Bang Pla Kot, Amphoe Phra Samut Chedi, Chang Wat Samut Prakan 10130, Thailand",,,,,,
Nivat Fishmeal Industry Company Limited,Thailand,Tambon Bang Nam Chuet,Chang Wat Samut Sakhon,"1 Thanon Ekkachai, Tambon Bang Nam Chuet, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",,,,,,
"Sermsin Fish Product Co., Ltd",Thailand,,Krung Thep Maha Nakhon,"120, 122 Soi Charoen Krung 58, Yannawa, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",,,,,,
"Chareon Sin Fish Meal Co., Ltd.",Thailand,,,,https://ejfoundation.org/resources/downloads/EJF-Thailand-Seafood-Slaves-low-res.pdf,,,,,
"Betagro Feed Mill Co., Ltd.",Thailand,,Chang Wat Udon Thani,"217/5-6 บ้านหนองตาเหล็ก อุดร-เลย, ตำบลหมากแข้ง อำเภอเมืองอุดรธานี อุดรธานี, 41000 Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,,
"TSDP (Thailand) Co., Ltd.",Thailand,Tambon Wang Chula,Chang Wat Phra Nakhon Si Ayutthaya,"129/21-22 Tambon Wang Chula, Amphoe Wang Noi, Chang Wat Phra Nakhon Si Ayutthaya 13170, Thailand",,,,,,
"S.K.S. Agro-Marine Co., Ltd.",Thailand,Bangkok,จังหวัด กรุงเทพมหานคร,"MFRX+3RV, Bangkok, Bang Kho Laem, จังหวัด กรุงเทพมหานคร 10120, Thailand",,,,,,
Sahamitr Fish Meal Company Limited,Thailand,,,,https://www.marin-trust.com/sites/marintrust/files/2022-06/Approval%20letter%20from%20participants.pdf,,,,,
"Wiboon Agri Supply Co., Ltd.",Thailand,,Krung Thep Maha Nakhon,"Thái Lan, 79/163 Soi Nawamin 86, Khwaeng Ram Inthra, Khet Khan Na Yao, Krung Thep Maha Nakhon 10230, Thailand",,,,,,
"Sorasak Fishmeal Co., Ltd.",Thailand,Tambon Bang Phli Yai,Chang Wat Samut Prakan,"92 Soi E S, Tambon Bang Phli Yai, Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",,,,,,
"Sang Thong Saha Farm (STF) Co., Ltd.",Thailand,Tambon Mae Sun,Chang Wat Chiang Mai,"1/1 หมู่ 16 Tambon Mae Sun, Amphoe Fang, Chang Wat Chiang Mai 50110, Thailand",,,,,,
"Rakyom 2525 Co., Ltd.",Thailand,,,,https://www.dataforthai.com/company/0605558000648/,,,,,
INVE (THAILAND) LTD.,Thailand,Tambon Nong Lum,Chang Wat Phichit,"79/1 ม.1ถ.นครสวรรค์-พิษณุโลก, ต.หนองหลุม อ.วชิรบารมี จ.พิจิตร , 66220 Tambon Nong Lum, Amphoe Wachirabarami, Chang Wat Phichit 66220, Thailand",,,,,,
"T R F Fishmeal Co., Ltd.",Thailand,Tambon Na Khok,Chang Wat Samut Sakhon,"99 88 หมู่2 Tambon Na Khok, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",,,,,,
"Pacific Marine Food Products Co.,Ltd",Thailand,Tambon Khok Kham,Chang Wat Samut Sakhon,"75/12 ทางหลวงแผ่นดินหมายเลข. 3242 - ถนนวัดโสภณาราม Tambon Khok Kham, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon 74000, Thailand",,,,,,
"Advance Agro and Technology Part., Ltd.",Thailand,,Krung Thep Maha Nakhon,"Soi Ramkhamhaeng 8, Khwaeng Hua Mak, Khet Bang Kapi, Krung Thep Maha Nakhon 10240, Thailand",https://ojs.lib.buu.ac.th/index.php/commerce/article/view/9322/8356,,,,,
"Anusorn Aquatic Industry Co., Ltd.",Thailand,ตำบล ท่าทราย,สมุทรสาคร,"59/7, ตำบล ท่าทราย อำเภอเมืองสมุทรสาคร สมุทรสาคร 74000, Thailand",https://www4.fisheries.go.th/local/file_document/20230301121718_1_file.csv,,,,,
"Aquatic Deal Co., Ltd.",Thailand,,Chang Wat Nakhon Pathom,"74 Thanon Rajvithee, Tambon Phra Prathom Chedi, Amphoe Mueang Nakhon Pathom, Chang Wat Nakhon Pathom 73000, Thailand",https://ultherapy-asia.com/certified-treatment-providers/,,,,,
"Bangsaphan Union Fishmeal Co., Ltd. / Company Limited Fishmeal Bridges",Thailand,Tambon Mae Ram Phueng,Chang Wat Prachuap Khiri Khan,"900 ปข.4056 Tambon Mae Ram Phueng, Amphoe Bang Saphan, Chang Wat Prachuap Khiri Khan 77140, Thailand",,,,,,
United Fishing Enterprises Pty Limited,Namibia,,,,https://interfishmarket.com/en/company.aspx?id=92868,,,,,
"Minh Tâm Fishmeal Co.,Ltd",Vietnam,Rạch Giá,Kien Giang,"X49C+4HM, Phường An Bình, Rach Gia, Kien Giang, Vietnam",,,,,,
Minh Tam Fish Meal Processing Company Limited,Vietnam,,Bạc Liêu,"683X+G9G, Khúc Tréo B, Giá Rai, Bạc Liêu 960000, Vietnam",,,,,,
"Tac Cau Fish Meal Processing Area
",Vietnam,Thành phố Hội An,Quảng Nam,"V8GH+48F, Nguyễn Phúc Chu, Phường Minh An, Hội An, Quảng Nam, Vietnam",,,,,,
